algorithm,variant_label,design_count,final_score,summary_path,avg_and,avg_and_rank,avg_and_score,avg_lev,avg_lev_rank,avg_lev_score,avg_runtime,avg_runtime_rank,avg_runtime_score,avg_memory,avg_memory_rank,avg_memory_score
baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=4",30,234.9,/home/hxy/MCTSyn/.grid_search/baseline_mab/trials/trial_015__and_weight=0.5__episodes=20__lev_weight=0.2__seed=4__steps=10__ucb_c=1.0/workdir/results/baseline_mab/summary.csv,1572.3666666666666,25.5,7.966666666666667,10.066666666666666,3.8,9.633333333333333,2.4219999999999997,7.4,6.8,16584.666666666668,15.966666666666667,5.6
alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",30,232.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_001__cpuct=0.5__mu_discount=0.9__search_iterations=20__seed=0__sequence_length=10/workdir/summary.csv,1523.9666666666667,10.233333333333333,8.666666666666666,10.033333333333333,2.1333333333333333,9.633333333333333,32.342333333333336,65.0,5.0,22827.333333333332,64.5,5.0
alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",30,232.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_002__cpuct=0.5__mu_discount=0.9__search_iterations=20__seed=1__sequence_length=10/workdir/summary.csv,1523.9666666666667,10.233333333333333,8.666666666666666,10.033333333333333,2.1333333333333333,9.633333333333333,53.25233333333333,70.96666666666667,5.0,22930.266666666666,68.56666666666666,5.0
alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",30,232.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_003__cpuct=0.5__mu_discount=0.9__search_iterations=20__seed=2__sequence_length=10/workdir/summary.csv,1523.9666666666667,10.233333333333333,8.666666666666666,10.033333333333333,2.1333333333333333,9.633333333333333,57.186,73.1,5.0,22914.933333333334,68.56666666666666,5.0
alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",30,232.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_004__cpuct=0.5__mu_discount=0.9__search_iterations=20__seed=3__sequence_length=10/workdir/summary.csv,1523.9666666666667,10.233333333333333,8.666666666666666,10.033333333333333,2.1333333333333333,9.633333333333333,55.64066666666667,72.5,5.0,22884.266666666666,65.73333333333333,5.0
alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",30,232.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_005__cpuct=0.5__mu_discount=0.9__search_iterations=20__seed=4__sequence_length=10/workdir/summary.csv,1523.9666666666667,10.233333333333333,8.666666666666666,10.033333333333333,2.1333333333333333,9.633333333333333,57.266,71.53333333333333,5.0,22905.066666666666,67.46666666666667,5.0
alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",30,232.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_006__cpuct=0.5__mu_discount=0.9__search_iterations=20__seed=5__sequence_length=10/workdir/summary.csv,1523.9666666666667,10.233333333333333,8.666666666666666,10.033333333333333,2.1333333333333333,9.633333333333333,31.753333333333334,59.93333333333333,5.0,22911.6,68.43333333333334,5.0
alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",30,232.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_007__cpuct=0.5__mu_discount=0.9__search_iterations=20__seed=6__sequence_length=10/workdir/summary.csv,1523.9666666666667,10.233333333333333,8.666666666666666,10.033333333333333,2.1333333333333333,9.633333333333333,70.84866666666667,79.36666666666666,5.0,22872.533333333333,65.06666666666666,5.0
alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",30,232.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_008__cpuct=0.5__mu_discount=0.9__search_iterations=20__seed=7__sequence_length=10/workdir/summary.csv,1523.9666666666667,10.233333333333333,8.666666666666666,10.033333333333333,2.1333333333333333,9.633333333333333,74.66933333333333,79.6,5.0,22905.2,67.9,5.0
alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",30,232.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_009__cpuct=0.5__mu_discount=0.9__search_iterations=20__seed=8__sequence_length=10/workdir/summary.csv,1523.9666666666667,10.233333333333333,8.666666666666666,10.033333333333333,2.1333333333333333,9.633333333333333,74.85100000000001,81.4,5.0,22903.866666666665,66.56666666666666,5.0
