design,rank,algorithm,variant_label,final_score,active_weight_sum,and,and_rank,and_score,lev,lev_rank,lev_score,runtime,runtime_rank,runtime_score,memory,memory_rank,memory_score
tc_public_15/input.blif,37,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",6.0,1.0,925.0,29,5,10.0,1,10,92.03,85,5,23324.0,77,5
tc_public_15/input.blif,37,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",6.0,1.0,925.0,29,5,10.0,1,10,91.86,84,5,23004.0,63,5
tc_public_15/input.blif,37,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",6.0,1.0,925.0,29,5,10.0,1,10,91.68,82,5,23040.0,65,5
tc_public_15/input.blif,37,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",6.0,1.0,925.0,29,5,10.0,1,10,92.31,90,5,23484.0,87,5
tc_public_15/input.blif,37,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,925.0,29,5,10.0,1,10,91.74,83,5,23480.0,86,5
tc_public_15/input.blif,37,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,925.0,29,5,10.0,1,10,32.47,67,5,23324.0,77,5
tc_public_15/input.blif,37,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,925.0,29,5,10.0,1,10,32.59,69,5,23004.0,63,5
tc_public_15/input.blif,37,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,925.0,29,5,10.0,1,10,32.62,71,5,23360.0,84,5
tc_public_15/input.blif,37,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,925.0,29,5,10.0,1,10,32.38,64,5,23164.0,68,5
tc_public_15/input.blif,37,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,925.0,29,5,10.0,1,10,32.37,63,5,23360.0,84,5
tc_public_15/input.blif,37,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,925.0,29,5,10.0,1,10,32.61,70,5,23324.0,77,5
tc_public_15/input.blif,37,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,925.0,29,5,10.0,1,10,32.4,65,5,23320.0,74,5
tc_public_15/input.blif,37,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,925.0,29,5,10.0,1,10,32.51,68,5,23484.0,87,5
tc_public_15/input.blif,37,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,925.0,29,5,10.0,1,10,32.44,66,5,23324.0,77,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=0",6.0,1.0,927.0,74,5,10.0,1,10,1.34,7,5,15484.0,13,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=3",6.0,1.0,925.0,29,5,10.0,1,10,1.36,24,5,15564.0,19,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=5",6.0,1.0,927.0,74,5,10.0,1,10,1.36,24,5,15416.0,6,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=9",6.0,1.0,927.0,74,5,10.0,1,10,1.38,28,5,15416.0,6,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=0",6.0,1.0,926.0,59,5,10.0,1,10,1.34,7,5,16380.0,28,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=4",6.0,1.0,926.0,59,5,10.0,1,10,1.34,7,5,15580.0,21,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=5",6.0,1.0,926.0,59,5,10.0,1,10,1.34,7,5,15632.0,23,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=7",6.0,1.0,926.0,59,5,10.0,1,10,1.35,16,5,15464.0,10,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=8",6.0,1.0,927.0,74,5,10.0,1,10,1.34,7,5,15484.0,13,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=0",6.0,1.0,927.0,74,5,10.0,1,10,1.34,7,5,16380.0,28,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=2",6.0,1.0,925.0,29,5,10.0,1,10,1.34,7,5,15560.0,17,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=3",6.0,1.0,927.0,74,5,10.0,1,10,1.36,24,5,15640.0,24,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=4",6.0,1.0,927.0,74,5,10.0,1,10,1.35,16,5,15488.0,15,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=5",6.0,1.0,927.0,74,5,10.0,1,10,1.35,16,5,15472.0,11,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=7",6.0,1.0,926.0,59,5,10.0,1,10,1.38,28,5,15528.0,16,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=8",6.0,1.0,927.0,74,5,10.0,1,10,1.36,24,5,15644.0,26,5
tc_public_15/input.blif,37,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=9",6.0,1.0,927.0,74,5,10.0,1,10,1.41,30,5,16376.0,27,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=2",6.0,1.0,927.0,74,5,10.0,1,10,5.08,31,5,21120.0,34,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=4",6.0,1.0,926.0,59,5,10.0,1,10,8.78,37,5,21120.0,34,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=6",6.0,1.0,925.0,29,5,10.0,1,10,11.29,54,5,21240.0,46,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=8",6.0,1.0,925.0,29,5,10.0,1,10,11.13,48,5,21236.0,37,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=9",6.0,1.0,927.0,74,5,10.0,1,10,11.19,50,5,21240.0,46,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=2",6.0,1.0,926.0,59,5,10.0,1,10,10.88,40,5,21236.0,37,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=3",6.0,1.0,927.0,74,5,10.0,1,10,6.49,35,5,21280.0,52,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=5",6.0,1.0,926.0,59,5,10.0,1,10,10.75,39,5,21280.0,52,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=6",6.0,1.0,926.0,59,5,10.0,1,10,11.05,45,5,21280.0,52,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=7",6.0,1.0,925.0,29,5,10.0,1,10,10.97,44,5,21236.0,37,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=9",6.0,1.0,926.0,59,5,10.0,1,10,7.56,36,5,21280.0,52,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=2",6.0,1.0,926.0,59,5,10.0,1,10,11.74,59,5,21236.0,37,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=3",6.0,1.0,927.0,74,5,10.0,1,10,11.27,53,5,21080.0,32,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=4",6.0,1.0,926.0,59,5,10.0,1,10,12.11,60,5,21236.0,37,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=6",6.0,1.0,926.0,59,5,10.0,1,10,11.51,57,5,21236.0,37,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=7",6.0,1.0,925.0,29,5,10.0,1,10,11.31,55,5,21120.0,34,5
tc_public_15/input.blif,37,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=9",6.0,1.0,926.0,59,5,10.0,1,10,11.22,51,5,21240.0,46,5
tc_public_16/input.blif,1,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=1",9.7,1.0,45.0,1,10,6.0,1,10,0.81,1,10,14788.0,4,7
tc_public_16/input.blif,2,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=6",9.5,1.0,45.0,1,10,6.0,1,10,0.82,2,9,14788.0,4,7
tc_public_16/input.blif,3,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=5",9.3,1.0,45.0,1,10,6.0,1,10,0.82,2,9,14816.0,21,5
tc_public_16/input.blif,3,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=3",9.3,1.0,45.0,1,10,6.0,1,10,0.82,2,9,16164.0,29,5
tc_public_16/input.blif,3,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=7",9.3,1.0,45.0,1,10,6.0,1,10,0.82,2,9,14796.0,14,5
tc_public_16/input.blif,3,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=8",9.3,1.0,45.0,1,10,6.0,1,10,0.82,2,9,16016.0,28,5
tc_public_16/input.blif,3,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=2",9.3,1.0,45.0,1,10,6.0,1,10,0.82,2,9,14816.0,21,5
tc_public_16/input.blif,3,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=4",9.3,1.0,45.0,1,10,6.0,1,10,0.82,2,9,14796.0,14,5
tc_public_16/input.blif,9,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=0",9.0,1.0,45.0,1,10,6.0,1,10,0.83,9,5,14740.0,1,10
tc_public_16/input.blif,10,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=1",8.9,1.0,45.0,1,10,6.0,1,10,0.84,21,5,14744.0,2,9
tc_public_16/input.blif,11,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=0",8.8,1.0,45.0,1,10,6.0,1,10,0.83,9,5,14784.0,3,8
tc_public_16/input.blif,12,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=9",8.7,1.0,45.0,1,10,6.0,1,10,0.84,21,5,14788.0,4,7
tc_public_16/input.blif,12,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=2",8.7,1.0,45.0,1,10,6.0,1,10,0.84,21,5,14788.0,4,7
tc_public_16/input.blif,12,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=4",8.7,1.0,45.0,1,10,6.0,1,10,0.83,9,5,14788.0,4,7
tc_public_16/input.blif,12,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=5",8.7,1.0,45.0,1,10,6.0,1,10,0.83,9,5,14788.0,4,7
tc_public_16/input.blif,12,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=5",8.7,1.0,45.0,1,10,6.0,1,10,0.83,9,5,14788.0,4,7
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,29.63,70,5,23164.0,68,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,62.48,73,5,23484.0,88,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,65.17,74,5,23320.0,76,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,65.75,75,5,23164.0,68,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,61.92,72,5,23360.0,85,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,29.02,62,5,23160.0,64,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,82.28,84,5,23160.0,64,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,82.22,82,5,23484.0,88,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,82.35,85,5,23164.0,68,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,82.15,80,5,23160.0,64,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,82.25,83,5,23324.0,78,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,82.61,87,5,23168.0,72,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,82.05,78,5,23168.0,72,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,82.85,89,5,23324.0,78,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,82.6,86,5,23324.0,78,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,81.98,76,5,23488.0,90,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,82.13,79,5,23324.0,78,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,82.01,77,5,23480.0,86,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,82.18,81,5,23324.0,78,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,82.73,88,5,23200.0,75,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,83.04,90,5,23040.0,63,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,29.46,69,5,23480.0,86,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,29.64,71,5,23000.0,61,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,29.05,64,5,23168.0,72,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,29.04,63,5,23324.0,78,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,29.23,67,5,23320.0,76,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,29.2,66,5,23328.0,84,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,28.97,61,5,23164.0,68,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,29.09,65,5,23160.0,64,5
tc_public_16/input.blif,17,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",8.5,1.0,45.0,1,10,6.0,1,10,29.23,67,5,23004.0,62,5
tc_public_16/input.blif,17,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=1",8.5,1.0,45.0,1,10,6.0,1,10,0.83,9,5,14812.0,18,5
tc_public_16/input.blif,17,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=2",8.5,1.0,45.0,1,10,6.0,1,10,0.83,9,5,14812.0,18,5
tc_public_16/input.blif,17,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=3",8.5,1.0,45.0,1,10,6.0,1,10,0.84,21,5,16008.0,27,5
tc_public_16/input.blif,17,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=4",8.5,1.0,45.0,1,10,6.0,1,10,0.85,29,5,14816.0,21,5
tc_public_16/input.blif,17,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=6",8.5,1.0,45.0,1,10,6.0,1,10,0.84,21,5,14792.0,11,5
tc_public_16/input.blif,17,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=7",8.5,1.0,45.0,1,10,6.0,1,10,0.83,9,5,14792.0,11,5
tc_public_16/input.blif,17,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=8",8.5,1.0,45.0,1,10,6.0,1,10,0.83,9,5,16176.0,30,5
tc_public_16/input.blif,17,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=9",8.5,1.0,45.0,1,10,6.0,1,10,0.84,21,5,14796.0,14,5
tc_public_16/input.blif,17,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=0",8.5,1.0,45.0,1,10,6.0,1,10,0.83,9,5,14824.0,24,5
tc_public_16/input.blif,17,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=3",8.5,1.0,45.0,1,10,6.0,1,10,0.84,21,5,15724.0,25,5
tc_public_16/input.blif,17,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=6",8.5,1.0,45.0,1,10,6.0,1,10,0.83,9,5,14812.0,18,5
tc_public_16/input.blif,17,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=7",8.5,1.0,45.0,1,10,6.0,1,10,0.83,9,5,14796.0,14,5
tc_public_16/input.blif,17,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=8",8.5,1.0,45.0,1,10,6.0,1,10,0.84,21,5,15852.0,26,5
tc_public_16/input.blif,17,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=9",8.5,1.0,45.0,1,10,6.0,1,10,0.85,29,5,14792.0,11,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=0",8.5,1.0,45.0,1,10,6.0,1,10,4.65,31,5,21076.0,33,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=1",8.5,1.0,45.0,1,10,6.0,1,10,4.66,32,5,21236.0,42,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=2",8.5,1.0,45.0,1,10,6.0,1,10,4.66,32,5,21280.0,56,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=3",8.5,1.0,45.0,1,10,6.0,1,10,5.13,34,5,21236.0,42,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=4",8.5,1.0,45.0,1,10,6.0,1,10,8.07,37,5,21280.0,56,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=5",8.5,1.0,45.0,1,10,6.0,1,10,9.51,39,5,21240.0,54,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=6",8.5,1.0,45.0,1,10,6.0,1,10,9.94,50,5,21236.0,42,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=7",8.5,1.0,45.0,1,10,6.0,1,10,9.59,41,5,21080.0,35,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=8",8.5,1.0,45.0,1,10,6.0,1,10,10.02,51,5,21280.0,56,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=9",8.5,1.0,45.0,1,10,6.0,1,10,9.61,43,5,21240.0,54,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=0",8.5,1.0,45.0,1,10,6.0,1,10,10.23,55,5,21120.0,36,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=1",8.5,1.0,45.0,1,10,6.0,1,10,9.51,39,5,21120.0,36,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=2",8.5,1.0,45.0,1,10,6.0,1,10,9.88,47,5,21236.0,42,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=3",8.5,1.0,45.0,1,10,6.0,1,10,5.91,35,5,21236.0,42,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=4",8.5,1.0,45.0,1,10,6.0,1,10,9.88,47,5,21120.0,36,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=5",8.5,1.0,45.0,1,10,6.0,1,10,9.3,38,5,21236.0,42,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=6",8.5,1.0,45.0,1,10,6.0,1,10,9.7,45,5,21120.0,36,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=7",8.5,1.0,45.0,1,10,6.0,1,10,9.59,41,5,21120.0,36,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=8",8.5,1.0,45.0,1,10,6.0,1,10,9.79,46,5,21236.0,42,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=9",8.5,1.0,45.0,1,10,6.0,1,10,7.75,36,5,21076.0,33,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=0",8.5,1.0,45.0,1,10,6.0,1,10,10.12,52,5,21236.0,42,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=1",8.5,1.0,45.0,1,10,6.0,1,10,10.23,55,5,20940.0,32,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=2",8.5,1.0,45.0,1,10,6.0,1,10,10.19,54,5,21236.0,42,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=3",8.5,1.0,45.0,1,10,6.0,1,10,10.13,53,5,20916.0,31,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=4",8.5,1.0,45.0,1,10,6.0,1,10,10.27,57,5,21120.0,36,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=5",8.5,1.0,45.0,1,10,6.0,1,10,9.61,43,5,21236.0,42,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=6",8.5,1.0,45.0,1,10,6.0,1,10,9.91,49,5,21236.0,42,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=7",8.5,1.0,45.0,1,10,6.0,1,10,10.53,59,5,21280.0,56,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=8",8.5,1.0,45.0,1,10,6.0,1,10,10.54,60,5,21396.0,60,5
tc_public_16/input.blif,17,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=9",8.5,1.0,45.0,1,10,6.0,1,10,10.38,58,5,21236.0,42,5
tc_public_17/input.blif,1,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=1",10.0,1.0,93.0,1,10,6.0,1,10,0.83,1,10,14788.0,1,10
tc_public_17/input.blif,2,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=1",9.6,1.0,93.0,1,10,6.0,1,10,0.84,2,9,14792.0,3,8
tc_public_17/input.blif,2,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=7",9.6,1.0,93.0,1,10,6.0,1,10,0.84,2,9,14792.0,3,8
tc_public_17/input.blif,4,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=2",9.3,1.0,93.0,1,10,6.0,1,10,0.84,2,9,16012.0,24,5
tc_public_17/input.blif,4,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=4",9.3,1.0,93.0,1,10,6.0,1,10,0.84,2,9,14796.0,7,5
tc_public_17/input.blif,4,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=7",9.3,1.0,93.0,1,10,6.0,1,10,0.84,2,9,14796.0,7,5
tc_public_17/input.blif,4,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=2",9.3,1.0,93.0,1,10,6.0,1,10,0.84,2,9,16012.0,24,5
tc_public_17/input.blif,8,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=1",9.0,1.0,93.0,1,10,6.0,1,10,0.85,8,5,14788.0,1,10
tc_public_17/input.blif,9,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=5",8.8,1.0,93.0,1,10,6.0,1,10,0.85,8,5,14792.0,3,8
tc_public_17/input.blif,9,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=8",8.8,1.0,93.0,1,10,6.0,1,10,0.86,19,5,14792.0,3,8
tc_public_17/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,93.0,1,10,6.0,1,10,30.03,71,5,23004.0,63,5
tc_public_17/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,93.0,1,10,6.0,1,10,64.0,73,5,23004.0,63,5
tc_public_17/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,93.0,1,10,6.0,1,10,66.98,75,5,23324.0,77,5
tc_public_17/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,93.0,1,10,6.0,1,10,64.32,74,5,23172.0,71,5
tc_public_17/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,93.0,1,10,6.0,1,10,62.48,72,5,23360.0,82,5
tc_public_17/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,93.0,1,10,6.0,1,10,28.87,61,5,23320.0,73,5
tc_public_17/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",8.5,1.0,93.0,1,10,6.0,1,10,82.85,87,5,23324.0,77,5
